time(s)	iter	epsilon_zz	volumetric_strain	deviatoric_stress
0.012526373324207755	560000	-8.794708446994616e-05	-0.00024503765104929155	52.03680927024969
0.012577764600695571	561000	-0.0013052411228280851	-0.00390712042931144	302.7940458850849
0.012629155877183388	562000	-0.006420414737839144	-0.004500381222321804	145110.75240177763
0.012680547153671205	563000	-0.011559661239871297	-0.0019741473659969696	150622.58747374694
0.012731938430159021	564000	-0.016698907741900693	0.0010169821200478914	152274.18130118336
0.012783329706646838	565000	-0.021838154243930385	0.004147926863515131	150682.41037760876
0.012834720983134654	566000	-0.02697740074596085	0.007180547420255656	150952.81702646543
0.012886112259622471	567000	-0.032116647247989426	0.010116081004859112	151553.12539482003
0.012937503536110288	568000	-0.03725589375001935	0.012813137900476987	148611.03913295703
0.012988894812598104	569000	-0.04239514025204999	0.015477710199077663	147077.1365474307
0.01304028608908592	570000	-0.04753438675408124	0.01805687147689261	145168.52579622628
0.013091677365573737	571000	-0.052673633256114454	0.020698540900149533	143156.4520426429
0.013143068642061554	572000	-0.05781287975814794	0.02319449143136889	141334.4128539481
0.01319445991854937	573000	-0.06295212626017989	0.02535801677368983	136667.3421660528
0.013245851195037187	574000	-0.06809137276220886	0.02738354797663392	134455.21930742753
0.013297242471525004	575000	-0.0732306192642397	0.02941791093325226	139192.83749975366
0.01334863374801282	576000	-0.07836986576626782	0.0313218559782668	131105.95599893024
0.013400025024500637	577000	-0.08350911226829597	0.033049010243518695	133513.91310322244
0.013451416300988454	578000	-0.08864835877032569	0.03510812559459754	133401.0633261838
0.01350280757747627	579000	-0.09378760527235874	0.03677707447274489	133634.99142695672
0.013554198853964087	580000	-0.09892685177438851	0.03855366143548236	129763.70788926266
0.013605590130451903	581000	-0.10406609827641705	0.04020822166252991	131316.83449748452
0.01365698140693972	582000	-0.10920534477844679	0.04157466548380934	131583.7240544525
0.013708372683427537	583000	-0.11434459128048015	0.04330213004602916	123846.9630762831
0.013759763959915353	584000	-0.11948383778251212	0.04460350909470548	128154.38384016055
0.01381115523640317	585000	-0.12462308428454329	0.04601363218337272	126854.57303666472
0.013862546512890987	586000	-0.12976233078657368	0.047031913906463274	123052.89414556448
0.013913937789378803	587000	-0.13490157728860178	0.048049394774454496	121841.43060553279
0.01396532906586662	588000	-0.14004082379063124	0.04913999105324224	115545.32117750436
0.014016720342354436	589000	-0.14518007029266056	0.04994739708249557	118331.77670016901
0.014068111618842253	590000	-0.15031931679469013	0.05086719429644082	114418.17487052656
0.01411950289533007	591000	-0.15545856329672308	0.05164995196137526	110990.0882945473
0.014170894171817886	592000	-0.16059780979875357	0.05240479726570016	116980.27581015133
0.014222285448305703	593000	-0.16573705630078445	0.05319594690212451	116331.55992140622
0.01427367672479352	594000	-0.1708763028028139	0.05432664218832306	114799.57233170375
0.014325068001281336	595000	-0.17601554930484833	0.055273706847261767	114881.63677597267
0.014376459277769153	596000	-0.18115479580688046	0.05647957007135537	110779.64051215422
0.01442785055425697	597000	-0.18629404230891383	0.05717072464760736	111847.34281749837
0.014479241830744786	598000	-0.19143328881094507	0.05783231389783061	114932.37929676281
0.014530633107232602	599000	-0.19657253531297655	0.058670255956100564	109825.40367241799
0.014582024383720419	600000	-0.2017117818150107	0.05945981551335677	112098.48581143896
